Model,AUC,AP,Recall,Precision
Random Forest,0.8423973362930077,0.6308600789432003,0.9811320754716981,0.348993288590604
Random Forest,0.8423973362930077,0.6308600789432003,0.9811320754716981,0.35135135135135137
Random Forest,0.8423973362930077,0.6308600789432003,0.9811320754716981,0.35374149659863946
Random Forest,0.8423973362930077,0.6308600789432003,0.9811320754716981,0.3561643835616438
Random Forest,0.8423973362930077,0.6308600789432003,0.9811320754716981,0.3586206896551724
Random Forest,0.8423973362930077,0.6308600789432003,0.9811320754716981,0.3611111111111111
Random Forest,0.8423973362930077,0.6308600789432003,0.9811320754716981,0.36363636363636365
Random Forest,0.8423973362930077,0.6308600789432003,0.9811320754716981,0.36619718309859156
Random Forest,0.8423973362930077,0.6308600789432003,0.9811320754716981,0.36879432624113473
Random Forest,0.8423973362930077,0.6308600789432003,0.9622641509433962,0.36428571428571427
Random Forest,0.8423973362930077,0.6308600789432003,0.9622641509433962,0.3669064748201439
Random Forest,0.8423973362930077,0.6308600789432003,0.9622641509433962,0.3695652173913043
Random Forest,0.8423973362930077,0.6308600789432003,0.9622641509433962,0.3722627737226277
Random Forest,0.8423973362930077,0.6308600789432003,0.9622641509433962,0.375
Random Forest,0.8423973362930077,0.6308600789432003,0.9622641509433962,0.37777777777777777
Random Forest,0.8423973362930077,0.6308600789432003,0.9622641509433962,0.3805970149253731
Random Forest,0.8423973362930077,0.6308600789432003,0.9622641509433962,0.38345864661654133
Random Forest,0.8423973362930077,0.6308600789432003,0.9622641509433962,0.38636363636363635
Random Forest,0.8423973362930077,0.6308600789432003,0.9622641509433962,0.3893129770992366
Random Forest,0.8423973362930077,0.6308600789432003,0.9622641509433962,0.3923076923076923
Random Forest,0.8423973362930077,0.6308600789432003,0.9622641509433962,0.3953488372093023
Random Forest,0.8423973362930077,0.6308600789432003,0.9622641509433962,0.3984375
Random Forest,0.8423973362930077,0.6308600789432003,0.9622641509433962,0.4015748031496063
Random Forest,0.8423973362930077,0.6308600789432003,0.9622641509433962,0.40476190476190477
Random Forest,0.8423973362930077,0.6308600789432003,0.9622641509433962,0.408
Random Forest,0.8423973362930077,0.6308600789432003,0.9622641509433962,0.4112903225806452
Random Forest,0.8423973362930077,0.6308600789432003,0.9622641509433962,0.4146341463414634
Random Forest,0.8423973362930077,0.6308600789432003,0.9622641509433962,0.4180327868852459
Random Forest,0.8423973362930077,0.6308600789432003,0.9433962264150944,0.4132231404958678
Random Forest,0.8423973362930077,0.6308600789432003,0.9433962264150944,0.4166666666666667
Random Forest,0.8423973362930077,0.6308600789432003,0.9245283018867925,0.4117647058823529
Random Forest,0.8423973362930077,0.6308600789432003,0.9056603773584906,0.4067796610169492
Random Forest,0.8423973362930077,0.6308600789432003,0.9056603773584906,0.41025641025641024
Random Forest,0.8423973362930077,0.6308600789432003,0.9056603773584906,0.41379310344827586
Random Forest,0.8423973362930077,0.6308600789432003,0.9056603773584906,0.41739130434782606
Random Forest,0.8423973362930077,0.6308600789432003,0.9056603773584906,0.42105263157894735
Random Forest,0.8423973362930077,0.6308600789432003,0.9056603773584906,0.4247787610619469
Random Forest,0.8423973362930077,0.6308600789432003,0.9056603773584906,0.42857142857142855
Random Forest,0.8423973362930077,0.6308600789432003,0.9056603773584906,0.43243243243243246
Random Forest,0.8423973362930077,0.6308600789432003,0.9056603773584906,0.43636363636363634
Random Forest,0.8423973362930077,0.6308600789432003,0.9056603773584906,0.44036697247706424
Random Forest,0.8423973362930077,0.6308600789432003,0.9056603773584906,0.4444444444444444
Random Forest,0.8423973362930077,0.6308600789432003,0.9056603773584906,0.4485981308411215
Random Forest,0.8423973362930077,0.6308600789432003,0.9056603773584906,0.4528301886792453
Random Forest,0.8423973362930077,0.6308600789432003,0.9056603773584906,0.45714285714285713
Random Forest,0.8423973362930077,0.6308600789432003,0.8867924528301887,0.4519230769230769
Random Forest,0.8423973362930077,0.6308600789432003,0.8867924528301887,0.4563106796116505
Random Forest,0.8423973362930077,0.6308600789432003,0.8867924528301887,0.46078431372549017
Random Forest,0.8423973362930077,0.6308600789432003,0.8867924528301887,0.46534653465346537
Random Forest,0.8423973362930077,0.6308600789432003,0.8679245283018868,0.46
Random Forest,0.8423973362930077,0.6308600789432003,0.8679245283018868,0.46464646464646464
Random Forest,0.8423973362930077,0.6308600789432003,0.8679245283018868,0.46938775510204084
Random Forest,0.8423973362930077,0.6308600789432003,0.8679245283018868,0.4742268041237113
Random Forest,0.8423973362930077,0.6308600789432003,0.8679245283018868,0.4791666666666667
Random Forest,0.8423973362930077,0.6308600789432003,0.8490566037735849,0.47368421052631576
Random Forest,0.8423973362930077,0.6308600789432003,0.8490566037735849,0.4787234042553192
Random Forest,0.8423973362930077,0.6308600789432003,0.8490566037735849,0.4838709677419355
Random Forest,0.8423973362930077,0.6308600789432003,0.8490566037735849,0.4891304347826087
Random Forest,0.8423973362930077,0.6308600789432003,0.8301886792452831,0.4835164835164835
Random Forest,0.8423973362930077,0.6308600789432003,0.8113207547169812,0.4777777777777778
Random Forest,0.8423973362930077,0.6308600789432003,0.8113207547169812,0.48314606741573035
Random Forest,0.8423973362930077,0.6308600789432003,0.8113207547169812,0.48863636363636365
Random Forest,0.8423973362930077,0.6308600789432003,0.8113207547169812,0.4942528735632184
Random Forest,0.8423973362930077,0.6308600789432003,0.8113207547169812,0.5
Random Forest,0.8423973362930077,0.6308600789432003,0.8113207547169812,0.5058823529411764
Random Forest,0.8423973362930077,0.6308600789432003,0.8113207547169812,0.5119047619047619
Random Forest,0.8423973362930077,0.6308600789432003,0.7924528301886793,0.5060240963855421
Random Forest,0.8423973362930077,0.6308600789432003,0.7924528301886793,0.5121951219512195
Random Forest,0.8423973362930077,0.6308600789432003,0.7924528301886793,0.5185185185185185
Random Forest,0.8423973362930077,0.6308600789432003,0.7924528301886793,0.525
Random Forest,0.8423973362930077,0.6308600789432003,0.7924528301886793,0.5316455696202531
Random Forest,0.8423973362930077,0.6308600789432003,0.7735849056603774,0.5256410256410257
Random Forest,0.8423973362930077,0.6308600789432003,0.7735849056603774,0.5324675324675324
Random Forest,0.8423973362930077,0.6308600789432003,0.7735849056603774,0.5394736842105263
Random Forest,0.8423973362930077,0.6308600789432003,0.7735849056603774,0.5466666666666666
Random Forest,0.8423973362930077,0.6308600789432003,0.7735849056603774,0.5540540540540541
Random Forest,0.8423973362930077,0.6308600789432003,0.7735849056603774,0.5616438356164384
Random Forest,0.8423973362930077,0.6308600789432003,0.7735849056603774,0.5694444444444444
Random Forest,0.8423973362930077,0.6308600789432003,0.7735849056603774,0.5774647887323944
Random Forest,0.8423973362930077,0.6308600789432003,0.7735849056603774,0.5857142857142857
Random Forest,0.8423973362930077,0.6308600789432003,0.7735849056603774,0.5942028985507246
Random Forest,0.8423973362930077,0.6308600789432003,0.7735849056603774,0.6029411764705882
Random Forest,0.8423973362930077,0.6308600789432003,0.7735849056603774,0.6119402985074627
Random Forest,0.8423973362930077,0.6308600789432003,0.7735849056603774,0.6212121212121212
Random Forest,0.8423973362930077,0.6308600789432003,0.7547169811320755,0.6153846153846154
Random Forest,0.8423973362930077,0.6308600789432003,0.7547169811320755,0.625
Random Forest,0.8423973362930077,0.6308600789432003,0.7358490566037735,0.6190476190476191
Random Forest,0.8423973362930077,0.6308600789432003,0.7358490566037735,0.6290322580645161
Random Forest,0.8423973362930077,0.6308600789432003,0.7358490566037735,0.639344262295082
Random Forest,0.8423973362930077,0.6308600789432003,0.7358490566037735,0.65
Random Forest,0.8423973362930077,0.6308600789432003,0.7169811320754716,0.6440677966101694
Random Forest,0.8423973362930077,0.6308600789432003,0.7169811320754716,0.6551724137931034
Random Forest,0.8423973362930077,0.6308600789432003,0.6981132075471698,0.6491228070175439
Random Forest,0.8423973362930077,0.6308600789432003,0.6981132075471698,0.6607142857142857
Random Forest,0.8423973362930077,0.6308600789432003,0.6981132075471698,0.6727272727272727
Random Forest,0.8423973362930077,0.6308600789432003,0.6981132075471698,0.6851851851851852
Random Forest,0.8423973362930077,0.6308600789432003,0.6792452830188679,0.6792452830188679
Random Forest,0.8423973362930077,0.6308600789432003,0.6792452830188679,0.6923076923076923
Random Forest,0.8423973362930077,0.6308600789432003,0.660377358490566,0.6862745098039216
Random Forest,0.8423973362930077,0.6308600789432003,0.660377358490566,0.7
Random Forest,0.8423973362930077,0.6308600789432003,0.660377358490566,0.7142857142857143
Random Forest,0.8423973362930077,0.6308600789432003,0.660377358490566,0.7291666666666666
Random Forest,0.8423973362930077,0.6308600789432003,0.660377358490566,0.7446808510638298
Random Forest,0.8423973362930077,0.6308600789432003,0.6415094339622641,0.7391304347826086
Random Forest,0.8423973362930077,0.6308600789432003,0.6226415094339622,0.7333333333333333
Random Forest,0.8423973362930077,0.6308600789432003,0.6037735849056604,0.7272727272727273
Random Forest,0.8423973362930077,0.6308600789432003,0.5849056603773585,0.7209302325581395
Random Forest,0.8423973362930077,0.6308600789432003,0.5660377358490566,0.7142857142857143
Random Forest,0.8423973362930077,0.6308600789432003,0.5471698113207547,0.7073170731707317
Random Forest,0.8423973362930077,0.6308600789432003,0.5283018867924528,0.7
Random Forest,0.8423973362930077,0.6308600789432003,0.5283018867924528,0.717948717948718
Random Forest,0.8423973362930077,0.6308600789432003,0.5094339622641509,0.7105263157894737
Random Forest,0.8423973362930077,0.6308600789432003,0.49056603773584906,0.7027027027027027
Random Forest,0.8423973362930077,0.6308600789432003,0.4716981132075472,0.6944444444444444
Random Forest,0.8423973362930077,0.6308600789432003,0.4716981132075472,0.7142857142857143
Random Forest,0.8423973362930077,0.6308600789432003,0.4528301886792453,0.7058823529411765
Random Forest,0.8423973362930077,0.6308600789432003,0.4339622641509434,0.696969696969697
Random Forest,0.8423973362930077,0.6308600789432003,0.41509433962264153,0.6875
Random Forest,0.8423973362930077,0.6308600789432003,0.39622641509433965,0.6774193548387096
Random Forest,0.8423973362930077,0.6308600789432003,0.39622641509433965,0.7
Random Forest,0.8423973362930077,0.6308600789432003,0.37735849056603776,0.6896551724137931
Random Forest,0.8423973362930077,0.6308600789432003,0.3584905660377358,0.6785714285714286
Random Forest,0.8423973362930077,0.6308600789432003,0.3584905660377358,0.7037037037037037
Random Forest,0.8423973362930077,0.6308600789432003,0.3584905660377358,0.7307692307692307
Random Forest,0.8423973362930077,0.6308600789432003,0.33962264150943394,0.72
Random Forest,0.8423973362930077,0.6308600789432003,0.32075471698113206,0.7083333333333334
Random Forest,0.8423973362930077,0.6308600789432003,0.3018867924528302,0.6956521739130435
Random Forest,0.8423973362930077,0.6308600789432003,0.2830188679245283,0.6818181818181818
Random Forest,0.8423973362930077,0.6308600789432003,0.2830188679245283,0.7142857142857143
Random Forest,0.8423973362930077,0.6308600789432003,0.2641509433962264,0.7
Random Forest,0.8423973362930077,0.6308600789432003,0.24528301886792453,0.6842105263157895
Random Forest,0.8423973362930077,0.6308600789432003,0.22641509433962265,0.6666666666666666
Random Forest,0.8423973362930077,0.6308600789432003,0.20754716981132076,0.6470588235294118
Random Forest,0.8423973362930077,0.6308600789432003,0.18867924528301888,0.625
Random Forest,0.8423973362930077,0.6308600789432003,0.16981132075471697,0.6
Random Forest,0.8423973362930077,0.6308600789432003,0.1509433962264151,0.5714285714285714
Random Forest,0.8423973362930077,0.6308600789432003,0.1320754716981132,0.5384615384615384
Random Forest,0.8423973362930077,0.6308600789432003,0.11320754716981132,0.5
Random Forest,0.8423973362930077,0.6308600789432003,0.09433962264150944,0.45454545454545453
Random Forest,0.8423973362930077,0.6308600789432003,0.07547169811320754,0.4
Random Forest,0.8423973362930077,0.6308600789432003,0.07547169811320754,0.4444444444444444
Random Forest,0.8423973362930077,0.6308600789432003,0.07547169811320754,0.5
Random Forest,0.8423973362930077,0.6308600789432003,0.07547169811320754,0.5714285714285714
Random Forest,0.8423973362930077,0.6308600789432003,0.05660377358490566,0.5
Random Forest,0.8423973362930077,0.6308600789432003,0.05660377358490566,0.6
Random Forest,0.8423973362930077,0.6308600789432003,0.03773584905660377,0.5
Random Forest,0.8423973362930077,0.6308600789432003,0.03773584905660377,0.6666666666666666
Random Forest,0.8423973362930077,0.6308600789432003,0.03773584905660377,1.0
Random Forest,0.8423973362930077,0.6308600789432003,0.018867924528301886,1.0
Random Forest,0.8423973362930077,0.6308600789432003,0.0,1.0
Voting Soft,0.8417036625971144,0.63467820171737,1.0,0.2804232804232804
Voting Soft,0.8417036625971144,0.63467820171737,1.0,0.28191489361702127
Voting Soft,0.8417036625971144,0.63467820171737,1.0,0.28342245989304815
Voting Soft,0.8417036625971144,0.63467820171737,1.0,0.2849462365591398
Voting Soft,0.8417036625971144,0.63467820171737,1.0,0.2864864864864865
Voting Soft,0.8417036625971144,0.63467820171737,1.0,0.28804347826086957
Voting Soft,0.8417036625971144,0.63467820171737,1.0,0.2896174863387978
Voting Soft,0.8417036625971144,0.63467820171737,1.0,0.29120879120879123
Voting Soft,0.8417036625971144,0.63467820171737,1.0,0.292817679558011
Voting Soft,0.8417036625971144,0.63467820171737,1.0,0.29444444444444445
Voting Soft,0.8417036625971144,0.63467820171737,1.0,0.29608938547486036
Voting Soft,0.8417036625971144,0.63467820171737,1.0,0.29775280898876405
Voting Soft,0.8417036625971144,0.63467820171737,1.0,0.2994350282485876
Voting Soft,0.8417036625971144,0.63467820171737,1.0,0.30113636363636365
Voting Soft,0.8417036625971144,0.63467820171737,1.0,0.3028571428571429
Voting Soft,0.8417036625971144,0.63467820171737,1.0,0.3045977011494253
Voting Soft,0.8417036625971144,0.63467820171737,1.0,0.3063583815028902
Voting Soft,0.8417036625971144,0.63467820171737,1.0,0.3081395348837209
Voting Soft,0.8417036625971144,0.63467820171737,1.0,0.30994152046783624
Voting Soft,0.8417036625971144,0.63467820171737,1.0,0.31176470588235294
Voting Soft,0.8417036625971144,0.63467820171737,1.0,0.3136094674556213
Voting Soft,0.8417036625971144,0.63467820171737,1.0,0.31547619047619047
Voting Soft,0.8417036625971144,0.63467820171737,1.0,0.31736526946107785
Voting Soft,0.8417036625971144,0.63467820171737,1.0,0.3192771084337349
Voting Soft,0.8417036625971144,0.63467820171737,1.0,0.3212121212121212
Voting Soft,0.8417036625971144,0.63467820171737,1.0,0.3231707317073171
Voting Soft,0.8417036625971144,0.63467820171737,1.0,0.32515337423312884
Voting Soft,0.8417036625971144,0.63467820171737,1.0,0.3271604938271605
Voting Soft,0.8417036625971144,0.63467820171737,1.0,0.32919254658385094
Voting Soft,0.8417036625971144,0.63467820171737,1.0,0.33125
Voting Soft,0.8417036625971144,0.63467820171737,1.0,0.3333333333333333
Voting Soft,0.8417036625971144,0.63467820171737,1.0,0.33544303797468356
Voting Soft,0.8417036625971144,0.63467820171737,1.0,0.3375796178343949
Voting Soft,0.8417036625971144,0.63467820171737,1.0,0.33974358974358976
Voting Soft,0.8417036625971144,0.63467820171737,1.0,0.3419354838709677
Voting Soft,0.8417036625971144,0.63467820171737,1.0,0.34415584415584416
Voting Soft,0.8417036625971144,0.63467820171737,1.0,0.3464052287581699
Voting Soft,0.8417036625971144,0.63467820171737,1.0,0.34868421052631576
Voting Soft,0.8417036625971144,0.63467820171737,1.0,0.3509933774834437
Voting Soft,0.8417036625971144,0.63467820171737,1.0,0.35333333333333333
Voting Soft,0.8417036625971144,0.63467820171737,1.0,0.35570469798657717
Voting Soft,0.8417036625971144,0.63467820171737,1.0,0.3581081081081081
Voting Soft,0.8417036625971144,0.63467820171737,1.0,0.36054421768707484
Voting Soft,0.8417036625971144,0.63467820171737,1.0,0.363013698630137
Voting Soft,0.8417036625971144,0.63467820171737,1.0,0.36551724137931035
Voting Soft,0.8417036625971144,0.63467820171737,1.0,0.3680555555555556
Voting Soft,0.8417036625971144,0.63467820171737,1.0,0.3706293706293706
Voting Soft,0.8417036625971144,0.63467820171737,1.0,0.3732394366197183
Voting Soft,0.8417036625971144,0.63467820171737,0.9811320754716981,0.36879432624113473
Voting Soft,0.8417036625971144,0.63467820171737,0.9811320754716981,0.37142857142857144
Voting Soft,0.8417036625971144,0.63467820171737,0.9811320754716981,0.37410071942446044
Voting Soft,0.8417036625971144,0.63467820171737,0.9811320754716981,0.37681159420289856
Voting Soft,0.8417036625971144,0.63467820171737,0.9811320754716981,0.3795620437956204
Voting Soft,0.8417036625971144,0.63467820171737,0.9811320754716981,0.38235294117647056
Voting Soft,0.8417036625971144,0.63467820171737,0.9811320754716981,0.3851851851851852
Voting Soft,0.8417036625971144,0.63467820171737,0.9622641509433962,0.3805970149253731
Voting Soft,0.8417036625971144,0.63467820171737,0.9622641509433962,0.38345864661654133
Voting Soft,0.8417036625971144,0.63467820171737,0.9622641509433962,0.38636363636363635
Voting Soft,0.8417036625971144,0.63467820171737,0.9433962264150944,0.3816793893129771
Voting Soft,0.8417036625971144,0.63467820171737,0.9433962264150944,0.38461538461538464
Voting Soft,0.8417036625971144,0.63467820171737,0.9433962264150944,0.3875968992248062
Voting Soft,0.8417036625971144,0.63467820171737,0.9433962264150944,0.390625
Voting Soft,0.8417036625971144,0.63467820171737,0.9433962264150944,0.3937007874015748
Voting Soft,0.8417036625971144,0.63467820171737,0.9433962264150944,0.3968253968253968
Voting Soft,0.8417036625971144,0.63467820171737,0.9433962264150944,0.4
Voting Soft,0.8417036625971144,0.63467820171737,0.9433962264150944,0.4032258064516129
Voting Soft,0.8417036625971144,0.63467820171737,0.9433962264150944,0.4065040650406504
Voting Soft,0.8417036625971144,0.63467820171737,0.9433962264150944,0.4098360655737705
Voting Soft,0.8417036625971144,0.63467820171737,0.9433962264150944,0.4132231404958678
Voting Soft,0.8417036625971144,0.63467820171737,0.9433962264150944,0.4166666666666667
Voting Soft,0.8417036625971144,0.63467820171737,0.9433962264150944,0.42016806722689076
Voting Soft,0.8417036625971144,0.63467820171737,0.9433962264150944,0.423728813559322
Voting Soft,0.8417036625971144,0.63467820171737,0.9433962264150944,0.42735042735042733
Voting Soft,0.8417036625971144,0.63467820171737,0.9245283018867925,0.4224137931034483
Voting Soft,0.8417036625971144,0.63467820171737,0.9245283018867925,0.4260869565217391
Voting Soft,0.8417036625971144,0.63467820171737,0.9245283018867925,0.4298245614035088
Voting Soft,0.8417036625971144,0.63467820171737,0.9245283018867925,0.4336283185840708
Voting Soft,0.8417036625971144,0.63467820171737,0.9245283018867925,0.4375
Voting Soft,0.8417036625971144,0.63467820171737,0.9245283018867925,0.44144144144144143
Voting Soft,0.8417036625971144,0.63467820171737,0.9056603773584906,0.43636363636363634
Voting Soft,0.8417036625971144,0.63467820171737,0.9056603773584906,0.44036697247706424
Voting Soft,0.8417036625971144,0.63467820171737,0.8867924528301887,0.4351851851851852
Voting Soft,0.8417036625971144,0.63467820171737,0.8867924528301887,0.4392523364485981
Voting Soft,0.8417036625971144,0.63467820171737,0.8867924528301887,0.44339622641509435
Voting Soft,0.8417036625971144,0.63467820171737,0.8867924528301887,0.44761904761904764
Voting Soft,0.8417036625971144,0.63467820171737,0.8867924528301887,0.4519230769230769
Voting Soft,0.8417036625971144,0.63467820171737,0.8867924528301887,0.4563106796116505
Voting Soft,0.8417036625971144,0.63467820171737,0.8867924528301887,0.46078431372549017
Voting Soft,0.8417036625971144,0.63467820171737,0.8867924528301887,0.46534653465346537
Voting Soft,0.8417036625971144,0.63467820171737,0.8867924528301887,0.47
Voting Soft,0.8417036625971144,0.63467820171737,0.8679245283018868,0.46464646464646464
Voting Soft,0.8417036625971144,0.63467820171737,0.8679245283018868,0.46938775510204084
Voting Soft,0.8417036625971144,0.63467820171737,0.8679245283018868,0.4742268041237113
Voting Soft,0.8417036625971144,0.63467820171737,0.8679245283018868,0.4791666666666667
Voting Soft,0.8417036625971144,0.63467820171737,0.8679245283018868,0.4842105263157895
Voting Soft,0.8417036625971144,0.63467820171737,0.8490566037735849,0.4787234042553192
Voting Soft,0.8417036625971144,0.63467820171737,0.8490566037735849,0.4838709677419355
Voting Soft,0.8417036625971144,0.63467820171737,0.8490566037735849,0.4891304347826087
Voting Soft,0.8417036625971144,0.63467820171737,0.8490566037735849,0.4945054945054945
Voting Soft,0.8417036625971144,0.63467820171737,0.8301886792452831,0.4888888888888889
Voting Soft,0.8417036625971144,0.63467820171737,0.8301886792452831,0.4943820224719101
Voting Soft,0.8417036625971144,0.63467820171737,0.8301886792452831,0.5
Voting Soft,0.8417036625971144,0.63467820171737,0.8113207547169812,0.4942528735632184
Voting Soft,0.8417036625971144,0.63467820171737,0.7924528301886793,0.4883720930232558
Voting Soft,0.8417036625971144,0.63467820171737,0.7924528301886793,0.49411764705882355
Voting Soft,0.8417036625971144,0.63467820171737,0.7924528301886793,0.5
Voting Soft,0.8417036625971144,0.63467820171737,0.7924528301886793,0.5060240963855421
Voting Soft,0.8417036625971144,0.63467820171737,0.7924528301886793,0.5121951219512195
Voting Soft,0.8417036625971144,0.63467820171737,0.7924528301886793,0.5185185185185185
Voting Soft,0.8417036625971144,0.63467820171737,0.7924528301886793,0.525
Voting Soft,0.8417036625971144,0.63467820171737,0.7735849056603774,0.5189873417721519
Voting Soft,0.8417036625971144,0.63467820171737,0.7735849056603774,0.5256410256410257
Voting Soft,0.8417036625971144,0.63467820171737,0.7735849056603774,0.5324675324675324
Voting Soft,0.8417036625971144,0.63467820171737,0.7735849056603774,0.5394736842105263
Voting Soft,0.8417036625971144,0.63467820171737,0.7735849056603774,0.5466666666666666
Voting Soft,0.8417036625971144,0.63467820171737,0.7735849056603774,0.5540540540540541
Voting Soft,0.8417036625971144,0.63467820171737,0.7735849056603774,0.5616438356164384
Voting Soft,0.8417036625971144,0.63467820171737,0.7735849056603774,0.5694444444444444
Voting Soft,0.8417036625971144,0.63467820171737,0.7735849056603774,0.5774647887323944
Voting Soft,0.8417036625971144,0.63467820171737,0.7735849056603774,0.5857142857142857
Voting Soft,0.8417036625971144,0.63467820171737,0.7547169811320755,0.5797101449275363
Voting Soft,0.8417036625971144,0.63467820171737,0.7547169811320755,0.5882352941176471
Voting Soft,0.8417036625971144,0.63467820171737,0.7358490566037735,0.582089552238806
Voting Soft,0.8417036625971144,0.63467820171737,0.7358490566037735,0.5909090909090909
Voting Soft,0.8417036625971144,0.63467820171737,0.7358490566037735,0.6
Voting Soft,0.8417036625971144,0.63467820171737,0.7358490566037735,0.609375
Voting Soft,0.8417036625971144,0.63467820171737,0.7358490566037735,0.6190476190476191
Voting Soft,0.8417036625971144,0.63467820171737,0.7169811320754716,0.6129032258064516
Voting Soft,0.8417036625971144,0.63467820171737,0.7169811320754716,0.6229508196721312
Voting Soft,0.8417036625971144,0.63467820171737,0.7169811320754716,0.6333333333333333
Voting Soft,0.8417036625971144,0.63467820171737,0.7169811320754716,0.6440677966101694
Voting Soft,0.8417036625971144,0.63467820171737,0.6981132075471698,0.6379310344827587
Voting Soft,0.8417036625971144,0.63467820171737,0.6792452830188679,0.631578947368421
Voting Soft,0.8417036625971144,0.63467820171737,0.6792452830188679,0.6428571428571429
Voting Soft,0.8417036625971144,0.63467820171737,0.660377358490566,0.6363636363636364
Voting Soft,0.8417036625971144,0.63467820171737,0.6415094339622641,0.6296296296296297
Voting Soft,0.8417036625971144,0.63467820171737,0.6415094339622641,0.6415094339622641
Voting Soft,0.8417036625971144,0.63467820171737,0.6415094339622641,0.6538461538461539
Voting Soft,0.8417036625971144,0.63467820171737,0.6415094339622641,0.6666666666666666
Voting Soft,0.8417036625971144,0.63467820171737,0.6415094339622641,0.68
Voting Soft,0.8417036625971144,0.63467820171737,0.6226415094339622,0.673469387755102
Voting Soft,0.8417036625971144,0.63467820171737,0.6037735849056604,0.6666666666666666
Voting Soft,0.8417036625971144,0.63467820171737,0.6037735849056604,0.6808510638297872
Voting Soft,0.8417036625971144,0.63467820171737,0.6037735849056604,0.6956521739130435
Voting Soft,0.8417036625971144,0.63467820171737,0.5849056603773585,0.6888888888888889
Voting Soft,0.8417036625971144,0.63467820171737,0.5849056603773585,0.7045454545454546
Voting Soft,0.8417036625971144,0.63467820171737,0.5660377358490566,0.6976744186046512
Voting Soft,0.8417036625971144,0.63467820171737,0.5471698113207547,0.6904761904761905
Voting Soft,0.8417036625971144,0.63467820171737,0.5471698113207547,0.7073170731707317
Voting Soft,0.8417036625971144,0.63467820171737,0.5471698113207547,0.725
Voting Soft,0.8417036625971144,0.63467820171737,0.5471698113207547,0.7435897435897436
Voting Soft,0.8417036625971144,0.63467820171737,0.5283018867924528,0.7368421052631579
Voting Soft,0.8417036625971144,0.63467820171737,0.5094339622641509,0.7297297297297297
Voting Soft,0.8417036625971144,0.63467820171737,0.49056603773584906,0.7222222222222222
Voting Soft,0.8417036625971144,0.63467820171737,0.4716981132075472,0.7142857142857143
Voting Soft,0.8417036625971144,0.63467820171737,0.4528301886792453,0.7058823529411765
Voting Soft,0.8417036625971144,0.63467820171737,0.4339622641509434,0.696969696969697
Voting Soft,0.8417036625971144,0.63467820171737,0.41509433962264153,0.6875
Voting Soft,0.8417036625971144,0.63467820171737,0.39622641509433965,0.6774193548387096
Voting Soft,0.8417036625971144,0.63467820171737,0.37735849056603776,0.6666666666666666
Voting Soft,0.8417036625971144,0.63467820171737,0.37735849056603776,0.6896551724137931
Voting Soft,0.8417036625971144,0.63467820171737,0.3584905660377358,0.6785714285714286
Voting Soft,0.8417036625971144,0.63467820171737,0.33962264150943394,0.6666666666666666
Voting Soft,0.8417036625971144,0.63467820171737,0.33962264150943394,0.6923076923076923
Voting Soft,0.8417036625971144,0.63467820171737,0.32075471698113206,0.68
Voting Soft,0.8417036625971144,0.63467820171737,0.3018867924528302,0.6666666666666666
Voting Soft,0.8417036625971144,0.63467820171737,0.2830188679245283,0.6521739130434783
Voting Soft,0.8417036625971144,0.63467820171737,0.2830188679245283,0.6818181818181818
Voting Soft,0.8417036625971144,0.63467820171737,0.2641509433962264,0.6666666666666666
Voting Soft,0.8417036625971144,0.63467820171737,0.24528301886792453,0.65
Voting Soft,0.8417036625971144,0.63467820171737,0.22641509433962265,0.631578947368421
Voting Soft,0.8417036625971144,0.63467820171737,0.22641509433962265,0.6666666666666666
Voting Soft,0.8417036625971144,0.63467820171737,0.22641509433962265,0.7058823529411765
Voting Soft,0.8417036625971144,0.63467820171737,0.20754716981132076,0.6875
Voting Soft,0.8417036625971144,0.63467820171737,0.18867924528301888,0.6666666666666666
Voting Soft,0.8417036625971144,0.63467820171737,0.18867924528301888,0.7142857142857143
Voting Soft,0.8417036625971144,0.63467820171737,0.16981132075471697,0.6923076923076923
Voting Soft,0.8417036625971144,0.63467820171737,0.1509433962264151,0.6666666666666666
Voting Soft,0.8417036625971144,0.63467820171737,0.1509433962264151,0.7272727272727273
Voting Soft,0.8417036625971144,0.63467820171737,0.1320754716981132,0.7
Voting Soft,0.8417036625971144,0.63467820171737,0.11320754716981132,0.6666666666666666
Voting Soft,0.8417036625971144,0.63467820171737,0.09433962264150944,0.625
Voting Soft,0.8417036625971144,0.63467820171737,0.07547169811320754,0.5714285714285714
Voting Soft,0.8417036625971144,0.63467820171737,0.05660377358490566,0.5
Voting Soft,0.8417036625971144,0.63467820171737,0.03773584905660377,0.4
Voting Soft,0.8417036625971144,0.63467820171737,0.03773584905660377,0.5
Voting Soft,0.8417036625971144,0.63467820171737,0.03773584905660377,0.6666666666666666
Voting Soft,0.8417036625971144,0.63467820171737,0.03773584905660377,1.0
Voting Soft,0.8417036625971144,0.63467820171737,0.018867924528301886,1.0
Voting Soft,0.8417036625971144,0.63467820171737,0.0,1.0
XGBoost Optimized,0.8397613762486126,0.6463174451767992,1.0,0.2804232804232804
XGBoost Optimized,0.8397613762486126,0.6463174451767992,1.0,0.28191489361702127
XGBoost Optimized,0.8397613762486126,0.6463174451767992,1.0,0.28342245989304815
XGBoost Optimized,0.8397613762486126,0.6463174451767992,1.0,0.2849462365591398
XGBoost Optimized,0.8397613762486126,0.6463174451767992,1.0,0.2864864864864865
